Stanowisko ds. konta ubezpieczonego,ZUS,"Bankura, West Bengal, India","Nazwa jednostki organizacyjnejZUS I Oddział w PoznaniuNazwa komórki organizacyjnejWydział Ubezpieczeń i Składek 1Miejsce pracyZUS I Oddział w PoznaniuAdres miejsca pracyul. Dąbrowskiego 12, 60-908 PoznańWojewództwowielkopolskieNazwa stanowiska pracy wg. regulaminu organizacyjnegoStanowisko ds. konta ubezpieczonegoZadaniaCel stanowiskaZapewnia obsługę spraw ubezpieczonych.WymaganiaWymagania formalne określone na oferowanym stanowiskuWymagania Niezbędne:wykształcenie średnie,Wymagania Mile Widziane:wykształcenie wyższe (nauki społeczne, gospodarka, prawo, administracja)minimum 1 rok pracy związanej z ubezpieczeniami społecznymiWymagania dodatkoweznajomość przepisów ustawy o systemie ubezpieczeń społecznych,umiejętność obsługi pakietu MS Office,Jeśli jesteś osobązorientowaną na cel oraz na jakość,komunikatywną,potrafiącą współpracować,nastawioną na rozwój,posiadającą umiejętność podejmowania decyzji, rozwiązywania problemówTo zachęcamy do przesłania dokumentówWymagane dokumentylist motywacyjny ze wskazaniem stanowiska oraz numeru oferty 4/2024,CVkserokopie dokumentów potwierdzających wymagane wykształcenieodręcznie podpisane oświadczenie zawierające zgodę na przetwarzanie danych osobowych dla potrzeb procesu rekrutacji o następującej treści: ""Oświadczam, że zgodnie z przepisami rozporządzenia Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO) wyrażam zgodę na przetwarzanie w procesie rekrutacji podanych przeze mnie dobrowolnie dodatkowych danych osobowych niebędących danymi, których pracodawca może żądać na podstawie przepisów prawa."" Jeżeli nie chcesz, abyśmy przetwarzali dodatkowe dane o Tobie, nie umieszczaj ich w swoich dokumentach. Jednocześnie informujemy, że klauzula informacyjna dotycząca przetwarzania danych osobowych kandydata w procesie rekrutacji dostępna jest na stronie głównej Zakładu Ubezpieczeń Społecznych (www.zus.pl) w zakładce ""Praca w ZUS"".Miejsce Składania Dokumentów:korespondencyjnie: Zakład Ubezpieczeń Społecznych I Oddział w Poznaniu, Wydział Kadrowo-Płacowy, ul. Dąbrowskiego 12, 60-908 Poznań z dopiskiem na kopercie ""Oferta pracy"",osobiście: Zakład Ubezpieczeń Społecznych I Oddział w Poznaniu, ul. Dąbrowskiego 12, Sala Obsługi Klientów, Stanowisko informacji ogólnej i dziennika podawczego z dopiskiem na kopercie ""Oferta pracy"",przez formularz aplikacyjny (Aplikuj na dole oferty)Za datę złożenia dokumentów przyjmuje się datę wpływu korespondencji w godzinach urzędowaniaI Oddziału ZUS w PoznaniuDodatkowe Informacje:Proces rekrutacji obejmować będzie:ocenę formalną dokumentów kandydatów,sprawdzenie wiedzy,rozmowę kwalifikacyjną w siedzibie I Oddziału ZUS w PoznaniuDodatkowe Informacje:skontaktujemy się tylko z kandydatami spełniającymi wymagania formalne,nadsyłanych dokumentów nie zwracamy,oferty złożone po terminie nie będą rozpatrywane,dokumentacja niekompletna, niepodpisana, bez wymaganej klauzuli nie będzie uwzględniona,w przypadku składania dokumentów w wersji papierowej wymagane jest własnoręcznie podpisane oświadczenie zawierające zgodę na przetwarzania danych osobowych dla potrzeb procesu rekrutacji,do składania ofert zachęcamy osoby z niepełnosprawnością.Termin, do którego należy składać dokumenty16-01-2024OferujemyOferujemyzatrudnienie w stabilnej firmie na podstawie umowy o pracęświadczenia z Zakładowego Funduszu Świadczeń Socjalnychmożliwość rozwoju zawodowegobogaty program szkoleń, w tym możliwość dofinansowania studiówpakiety ubezpieczeń zdrowotnych oraz na życie w PZUWarunki Pracy:Zakład Ubezpieczeń Społecznych jest pracodawcą przyjaznym osobom z niepełnosprawnościami. Stwarza pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościami.Wyposażenie Stanowiska Pracy:sprzęt komputerowysprzęt biurowyWarunki Wykonywania Pracy:spełniają warunki określone wymogami bhp i ppoż.,polegają na obsłudze komputera powyżej 4 godzin na dobę,konieczność poruszania się po całym obiekcie,konieczność odbywania podróży służbowych,budynek 6-piętrowy z windą,stanowisko pracy zlokalizowane w pomieszczeniach biurowych na 4 piętrze,wejście do budynku jest zorganizowane z poziomu chodnika,przy wejściu do budynku znajduje się pochylnia,w bezpośrednim sąsiedztwie wejścia do budynku znajdują się miejsca parkingowe dla osób z niepełnosprawnościami.Show moreShow less",https://in.linkedin.com/jobs/view/stanowisko-ds-konta-ubezpieczonego-at-zus-3806527860?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=Nxytak0cePogjUmFClq%2B0A%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card
Relationship Manager,Aditya Birla Capital,"Chandigarh, Chandigarh, India",,https://in.linkedin.com/jobs/view/relationship-manager-at-aditya-birla-capital-3803353709?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=ecqBr8Jy7xu9hgGjwPkFIg%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
Human Resources Business Partner,FirstCry.com (BrainBees Solutions Pvt. Ltd.),"Chandigarh, India","Job DescriptionManage end-to-end Employee life cycle of the contract employees.Communicate organizational policies and processes and ensure they are adhered.Ability to work well in a fast paced environment.Capability to multitask and prioritize multiple demands.Ability to create hiring plans and drive the team to execute the plan..Strong experience in managing contractual workforce/Unions - specifically in larger volume.Sound knowledge of labour laws Shop Act, CLRA, Factory Act etc.Experience of MS Office; MS Excel/reports; HRIS systems.Provide MIS support for Attrition analysis, conduct and analyse exit interview, observe trends, and highlight important aspects, prepare, and publish dashboards.Good at problem solving skills, critical thinking, and self-initiative.Completing documentation, taking HR interviews and vendors management and employees grievance.Traveling whenever requiredStore visitShow moreShow less",https://in.linkedin.com/jobs/view/human-resources-business-partner-at-firstcry-com-brainbees-solutions-pvt-ltd-3806705934?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=co5bSWcTln7zzutjZfcYlg%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card
Firstcry.com - Content Writer,FirstCry.com (BrainBees Solutions Pvt. Ltd.),"Pune, Maharashtra, India","Job DescriptionThe candidate must have the following skills :Excellent writing and editing skillsAbility to meet deadlinesAn eye for detailExcellent communication skillsStrong research skillsAn understanding of SEOOrganizational skillsIntegrity and ownership of task completionThe Right Candidate Must Be Able ToFollow SEO guidelines and write well-researched, engaging, error-free original content.Edit existing articles to ensure accuracy of facts, grammar, punctuation, syntax and relevancy to topic.Proofread ALL work to ensure that there are no errors before publishing content.Look out for trending topics relevant to the T.A.Be ready to take on ad-hoc work, assist, and contribute to ensure the team meets the timelines.Be open to feedback and critique.Additional Qualities and Skills that are preferable but not absolutely necessary:Basic knowledge of Content Management Systems such as Wordpress or the willingness to learn.Self-motivated and efficient at communicating with the team members professionally and cordiallyProven work experience as a Content Writer, Copywriter or similar rolePortfolio of published articlesExperience: 0-4 yearsThe content team is a small tightly-knit group of exceptionally skilled writers that work in unity to deliver weekly and monthly output. We're looking for someone that can contribute not just with quality work, but also with the soft skills required to keep the team moving as one unit.Has context menu Compose Paragraph.Please find the address belowBrainbees Solutions Ltd.114, Rajashree Business park,Nr. Sohrab Hall, 338,Tadiwala Road, Sangamwadi,Pune - 411001(ref:updazz.com)Show moreShow less",https://in.linkedin.com/jobs/view/firstcry-com-content-writer-at-firstcry-com-brainbees-solutions-pvt-ltd-3805352378?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=sRpqDMFJmzarnHRxmd2EjA%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card
Doradca ds. emerytalnych-lista kandydatów,ZUS,"West Bunghmun, Mizoram, India",,https://in.linkedin.com/jobs/view/doradca-ds-emerytalnych-lista-kandydat%C3%B3w-at-zus-3803717674?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=tMj5D4%2BCCGVmfhF51Hgcvg%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card
Doradca ds. emerytalnych_Malbork,ZUS,"West Bunghmun, Mizoram, India",,https://in.linkedin.com/jobs/view/doradca-ds-emerytalnych-malbork-at-zus-3803337984?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=oxGCqJdkU5gehQGWvJjFmg%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card
Lekarz Orzecznik Zakładu,ZUS,"Sri Karanpur, Rajasthan, India","Nazwa jednostki organizacyjnejZUS Oddział w SzczecinieNazwa komórki organizacyjnejDepartament Orzecznictwa LekarskiegoMiejsce pracyZUS Oddział w Szczecinie ul. Citroena 2Adres miejsca pracyul. Citroena 2, 70-769 SzczecinWojewództwozachodniopomorskieNazwa stanowiska pracy wg. regulaminu organizacyjnegoLekarz Orzecznik ZakładuZadaniaZakres Zadań Wykonywanych Na Stanowisku PracyWydawanie orzeczeń i opinii lekarskich w sprawach świadczeń oraz kontrola prawidłowości orzekania o czasowej niezdolności do pracy i wystawiania zaświadczeń lekarskichWymaganiaNiezbędneWymagania formalne określone dla stanowiska pracy:lekarz medycyny z tytułem specjalistyminimum 4 lata czynnego wykonywania zawodu lekarzaMile Widzianespecjalizacja (choroby wewnętrzne, chirurgia, neurologia, psychiatria, ortopedia, kardiologia, medycyna pracy, medycyna rodzinna)Wymagania Dodatkoweorientacja na cel oraz jakośćorientacja na klientawysoki poziom komunikacji i współpracyumiejętność rozwiązywania problemów, opanowanieumiejętność radzenia sobie w trudnych sytuacjachumiejętność planowania i organizacji pracy własnejchęć rozwijania posiadanej wiedzy i podnoszenia kwalifikacjiumiejętność obsługi pakietu MS OfficeWymagane DokumentyCVlist motywacyjny ze wskazaniem stanowiska o jakie kandydat się ubiega i nr oferty 1/24/zkserokopie lub skany dokumentów potwierdzających wymagane wykształcenie, tytuł specjalisty oraz doświadczenie zawodoweaktualne zaświadczenie o prawie wykonywania zawodudla ofert papierowych wymagane jest odręcznie podpisane oświadczenie zawierające zgodę na przetwarzanie danych osobowych dla potrzeb procesu rekrutacji według wzoru:'Oświadczam, że zgodnie z przepisami rozporządzenia Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO) wyrażam zgodę na przetwarzanie w procesie rekrutacji podanych przeze mnie dobrowolnie dodatkowych danych osobowych niebędących danymi, których pracodawca może żądać na podstawie przepisów prawa.'Jeżeli nie chcesz, abyśmy przetwarzali dodatkowe dane o Tobie, nie umieszczaj ich w swoich dokumentach.Miejsce Składania DokumentówDokumenty należy przesłać przez formularz aplikacyjny wybierając Aplikuj na dole oferty lub korespondencyjnie na adres:Zakład Ubezpieczeń SpołecznychOddział w Szczecinieul. Jana Matejki 2270-530 SzczecinWydział Kadrowo - Płacowy z dopiskiem 'oferta pracy 1/24/zZa datę złożenia dokumentów przyjmuje się datę wpływu aplikacji przez formularz aplikacyjny lub datę wpływu korespondencji w godzinach urzędowania Oddziału ZUS w Szczecinie.Dodatkowe Informacjeposzukujemy 2 pracowników na stanowiskomożliwość pracy w pełnym lub niepełnym wymiarze czasu pracyzatrudnienie na podstawie umowy o pracęmożliwość rozwoju zawodowego (udział w szkoleniach, seminariach, dodatkowy urlop szkoleniowy, punkty edukacyjne za udział w szkoleniach organizowanych przez Zakład Ubezpieczeń Społecznych)proces rekrutacji obejmować będzie rozmowę kwalifikacyjną w Oddziale ZUS w Szczecinieskontaktujemy się tylko z kandydatami spełniającymi wymagania formalnenadesłanych dokumentów nie zwracamyoferta niekompletna, niepodpisana oraz bez wymaganej i podpisanej klauzuli nie będzie rozpatrywanadokumenty, które wpłyną po terminie nie będą rozpatrywanemiejsce wykonywania pracy: ZUS O/Szczecin ul. Citroena 2Termin, do którego należy składać dokumenty17-01-2024OferujemyDo składania ofert zachęcamy osoby z niepełnosprawnościami.Zakład Ubezpieczeń Społecznych jest pracodawcą przyjaznym osobom z niepełnosprawnościami. Stwarza pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościami.Wyposażenie Stanowiska Pracysprzęt komputerowysprzęt biurowyWarunki Wykonywania Pracyspełniają warunki określone wymogami bhp i ppoż.polegają na obsłudze komputera powyżej 4 godzin na dobękonieczność poruszania sie po całym obiekciekonieczność odbywania podróży służbowychbudynek 3 piętrowy z windą oraz pomieszczeniami sanitarnymi dostosowanymi do potrzeb osób z niepełnosprawnościamistanowisko pracy zlokalizowane w pomieszczeniach biurowych na parterze budynkuprzy wejściu do budynku znajduje się pochylniaw bezpośrednim sąsiedztwie wejścia do budynku znajdują się miejsca parkingowe dla osób z niepełnosprawnościamiShow moreShow less",https://in.linkedin.com/jobs/view/lekarz-orzecznik-zak%C5%82adu-at-zus-3803376779?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=x7vKIcHxq7NrVeV%2BIt1BPw%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card
FirstCry.com - Officer - Customer Relationship/Retail Sales,FirstCry.com (BrainBees Solutions Pvt. Ltd.),"Ahmedabad, Gujarat, India","Candidates with strong communication skills who can make customers feel welcome in our store will stand out. You will help identify client needs and answer questions about our products and services and recommend solutions.A positive attitude and a desire to promptly resolve potential customer issues or complaints will make you successful in this role. We are looking for a Retail Sales Representative to provide excellent customer service and meet sales quotas for our business.Roles And ResponsibilitiesGreet and direct customersProvide accurate information (e.g. product features, pricing and after-sales services)Answer customers' questions about specific products/servicesConduct price and feature comparisons to facilitate purchasingCross-sell productsStay up-to-date with new products/services(ref:updazz.com)Show moreShow less",https://in.linkedin.com/jobs/view/firstcry-com-officer-customer-relationship-retail-sales-at-firstcry-com-brainbees-solutions-pvt-ltd-3805349666?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=VdcpDaCStsuhKIBnbY%2Bs7g%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card
Hindustan Times - Search Engine Optimization Professional,Hindustan Times,"Delhi, Delhi, India",,https://in.linkedin.com/jobs/view/hindustan-times-search-engine-optimization-professional-at-hindustan-times-3805355110?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=IvsuTXL7cAVa9D4EqDqb6Q%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card
Analityk ds. ulg i umorzeń,ZUS,"Uluberia-II, West Bengal, India","Nazwa jednostki organizacyjnejZUS II Oddział w ŁodziNazwa komórki organizacyjnejWydział Obsługi Wniosków o UlgęMiejsce pracyZUS II Oddział w ŁodziAdres miejsca pracyul. Kilińskiego 7/11, 98-220 Zduńska WolaWojewództwołódzkieNazwa stanowiska pracy wg. regulaminu organizacyjnegoAnalityk ds. ulg i umorzeńZadaniaPracownik zatrudniony na tym stanowisku zapewnia realizację zadań z zakresu udzielania ulg lub umarzania należności z tytułu składek, kosztów egzekucyjnych, należności cywilnoprawnych, nienależnie pobranych świadczeń, bezpodstawnie pobranych świadczeń oraz ulg w postępowaniach egzekucyjnych.WymaganiaNiezbędnewykształcenie średnieMile Widzianewykształcenie wyższe (nauki społeczne, gospodarka, prawo, ekonomia, administracja)minimum 1 rok pracy związanej z ubezpieczeniami społecznymiWymagania Dodatkowepodstawowa znajomość ustawy o systemie ubezpieczeń społecznych oraz rozporządzeń do tej Ustawypodstawowa znajomość przepisów Kodeksu Postępowania Administracyjnegopodstawowa znajomość ustawy o postępowaniu egzekucyjnym w administracjiumiejętność obsługi pakietu MS Officeumiejętność współpracyorientacja na celorientacja na jakośćelastycznośćnastawienie na rozwójWymagane DokumentyCVlist motywacyjny (z zaznaczeniem stanowiska i komórki organizacyjnej o które ubiega się kandydat)dokumenty potwierdzające posiadane wykształcenie i doświadczenie zawodowePowyższe dokumenty należy przesłać przez formularz aplikacyjny wybierając Aplikuj na dole oferty.Dodatkowe Informacjeskontaktujemy się tylko z kandydatami spełniającymi wymagania formalneproces rekrutacji obejmować będzie sprawdzenie wiedzy oraz rozmowę kwalifikacyjnąnadesłanych dokumentów nie zwracamyoferty złożone po terminie nie będą rozpatrywaneTermin, do którego należy składać dokumenty22-01-2024Oferujemyzatrudnienie na podstawie umowy o pracęmożliwość rozwoju zawodowegosystem szkoleńatrakcyjne godziny pracyświadczenia z Zakładowego Funduszu Świadczeń SocjalnychZakład Ubezpieczeń Społecznych jest pracodawcą przyjaznym osobom z niepełnosprawnościami. Stwarza pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościami.Wyposażenie Stanowiska Pracysprzęt komputerowysprzęt biurowy.Warunki Wykonywania Pracyspełniają warunki określone wymogami bhp i ppoż.polegają na obsłudze komputera powyżej 4 godzin na dobękonieczność poruszania się po całym obiekciekonieczność odbywania podróży służbowychbudynek 6-piętrowy z windąstanowisko pracy zlokalizowane w pomieszczeniach biurowych na 1 piętrzewejście do budynku jest zorganizowane z poziomu chodnikaw bezpośrednim sąsiedztwie wejścia do budynku znajdują się miejsca parkingowe dla osób z niepełnosprawnościami.Show moreShow less",https://in.linkedin.com/jobs/view/analityk-ds-ulg-i-umorze%C5%84-at-zus-3806521988?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=Omr735frOrtROLNfUvifvA%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card
Stanowisko ds. egzekucji _Olsztyn (zastępstwo),ZUS,"West Bunghmun, Mizoram, India","Nazwa jednostki organizacyjnejZUS Oddział w OlsztynieNazwa komórki organizacyjnejWydział Realizacji Dochodów 1Miejsce pracyZUS Oddział w OlsztynieAdres miejsca pracyPl. Konsulatu Polskiego 4, 10-959 OlsztynWojewództwowarmińsko-mazurskieNazwa stanowiska pracy wg. regulaminu organizacyjnegoStanowisko ds. egzekucji _Olsztyn (zastępstwo)ZadaniaOpis stanowiska: zapewnia dochodzenie należności w ramach prowadzonych postępowań egzekucyjnych i upadłościowych.ZadaniaNadaje klauzulę wykonalności tytułom wykonawczym oraz stosuje środki egzekucyjne w ramach egzekucji administracyjnej.Monitoruje przebieg postępowania egzekucyjnego oraz podejmuje stosowne działania zmierzające do odzyskania należności.Prowadzi postępowania związane ze zwalnianiem spod egzekucji określonych środków/ składników majątkowych zobowiązanego w sytuacji, gdy postępowanie to nie jest związane z udzieleniem ulgi oraz prowadzi postępowania związane z uchylaniem czynności egzekucyjnych.Przygotowuje i przekazuje sprawy do odpowiedniego organu w przypadku wystąpienia zbiegu egzekucji administracyjnych i sądowej.Prowadzi postępowania egzekucyjne w przypadku wyznaczenia przez sąd Dyrektora Oddziału ZUS wspólnym organem egzekucyjnym.Analizuje prawidłowość naliczonych, przez organy egzekucyjne inne niż Dyrektor Oddziału, kosztów, opłat i wydatków związanych z postępowaniami egzekucyjnymi i kieruje środki zaskarżenia w tym zakresie. Sporządza dokumenty stanowiące podstawę ich rozliczenia, z wyłączeniem opłat komorniczych oraz opłat porto.Przygotowuje projekty postanowień organu egzekucyjnego oraz postanowień wydawanych w imieniu wierzyciela, a także rozpatruje środki odwoławcze w postępowaniu egzekucyjnym.Prowadzi sprawy związane z ujawnianiem prowadzonego postępowania egzekucyjnego wobec dłużników poprzez kierowanie wniosków o zmianę w Krajowym Rejestrze Sądowym.Prowadzi sprawy związane z upadłością, postępowaniem naprawczym oraz likwidacją.Prowadzi rejestry i ewidencję z zakresu dochodzenia należności w ramach prowadzonych postępowań egzekucyjnych i upadłościowych oraz przygotowuje dane do raportów i sprawozdań z zakresu zadań realizowanych na tym stanowisku.Monitoruje przebieg postępowania egzekucyjnego i podejmuje stosowne działania zmierzające do odzyskania należności.WymaganiaWymagania formalne;Niezbędnewykształcenie średnieMile Widzianewykształcenie wyższe (prawo, administracja, ekonomia, finanse, bankowość, polityka społeczna)minimum 1 rok pracy związanej z ubezpieczeniami społecznymiWymagania Dodatkoweznajomość przepisów Ustawy o postępowaniu egzekucyjnym w administracjiznajomość przepisów Ustawy - Kodeks Postępowania Administracyjnegoumiejętność obsługi pakietu MS Officeorientacja na klienta oraz na cel i jakośćumiejętność współpracy, komunikacja, elastycznośćumiejętność rozwiązywania problemów i radzenia sobie w sytuacjach trudnychnastawienie na rozwójDodatkowe informacje:Proces rekrutacyjny będzie obejmował selekcję dokumentów, sprawdzenie wiedzy z zakresu znajomości wymaganych przepisów (w formie pisemnej lub ustnej) oraz rozmowę kwalifikacyjną.Wymagane dokumentyCV,list motywacyjny z zaznaczeniem stanowiska o jakie ubiega się kandydat,skany dokumentów potwierdzających wymagane wykształcenienależy przesłać przez formularz aplikacyjny wybierając "" Aplikuj"" na dole oferty. Telefon kontaktowy w razie pytań 89 52 12 443Skontaktujemy się tylko z kandydatami spełniającymi wymagania formalne. Złożonych dokumentów nie zwracamy. Oferty niekompletne, złożone po terminie nie będą rozpatrywane.Jeżeli nie chcesz, abyśmy przetwarzali dodatkowe dane o Tobie, nie umieszczaj ich w swoich dokumentach. Jednocześnie informujemy, że klauzula informacyjna dotycząca przetwarzania danych osobowych kandydata w procesie rekrutacji dostępna jest na stronie głównej Zakładu Ubezpieczeń Społecznych (www.zus.pl) w zakładce ""Praca w ZUS"".Termin, do którego należy składać dokumenty27-12-2023Oferujemyumowę o pracę na czas zastępstwa pracownika w czasie jego usprawiedliwionej nieobecności w pracymożliwość rozwoju poprzez realizację ciekawych zadańpodnoszenie kwalifikacji poprzez udział w szkoleniachszeroki pakiet socjalnyposzukujemy 2 kandydatów na stanowiskoZakład Ubezpieczeń Społecznych jest pracodawcą przyjaznym osobom z niepełnosprawnościami. Stwarza pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościami.Wyposażenie stanowiska pracy: sprzęt komputerowy, sprzęt biurowy.Warunki wykonywania pracy: :spełniają warunki określone wymogami bhp i ppoż., polegają na obsłudze komputera powyżej 4 godzin na dobę, wiążą się z bezpośrednim kontaktem z klientem ZUS, wiążą się z koniecznością poruszania się po całym obiekcie, wiążą się z koniecznością odbywania podróży służbowych, budynek 6-kondygnacyjny z windą oraz pomieszczeniami sanitarnymi dostosowanymi do potrzeb osób niepełnosprawnych, stanowisko pracy zlokalizowane w pomieszczeniach biurowych na 5 piętrze, przy wejściu do budynku znajduje się pochylnia, drzwi do budynku otwierają się automatycznie.Ogłoszenie Listy KandydatówKonrad Antoszewski, DziałdowoDanuta Kulesza, OlsztynIwona Kurantowicz, Dobre MiastoKlaudia Kuzia, BarczewoMagdalena Mojsiej, OlsztynNatalia Szubska, OlsztynAgata Truskolawska, OlsztynShow moreShow less",https://in.linkedin.com/jobs/view/stanowisko-ds-egzekucji-olsztyn-zast%C4%99pstwo-at-zus-3803334552?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=Tc0mGXuh0xeoeQ5wGxB7SA%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card
Doradca ds. emerytalnych,ZUS,"West Bunghmun, Mizoram, India","Nazwa jednostki organizacyjnejZUS Oddział w Ostrowie WielkopolskimNazwa komórki organizacyjnejWieloosobowe Stanowisko Obsługi Klientów i KorespondencjiMiejsce pracyZUS Biuro Terenowe w OstrzeszowieAdres miejsca pracyul. Przemysłowa 7, 63-500 OstrzeszówWojewództwowielkopolskieNazwa stanowiska pracy wg. regulaminu organizacyjnegoDoradca ds. emerytalnychZadaniaZapewnia obsługę klientów w sprawach świadczeń emerytalno-rentowych oraz udziela informacji przyszłym świadczeniobiorcom w zakresie czynników wpływających na wysokość świadczenia oraz warunków i terminów związanych z przejściem na emeryturę.WymaganiaWymagania Niezbędnewykształcenie średnieminimum 2 lata pracy związanej z obsługą spraw emerytalno-rentowychMile Widziane1 rok doświadczenia w obsłudze klientówdoświadczenie w obsłudze osób z niepełnosprawnościamiWymagania Dodatkoweznajomość Ustawy o systemie ubezpieczeń społecznychznajomość ustawy emerytalno-rentowejumiejętność obsługi pakietu MS Officekomunikacjawspółpracanastawienie na rozwójorientacja na klientarozwiązywanie problemówradzenie sobie w trudnych sytuacjachWymagane DokumentyCVlist motywacyjnykserokopie dokumentów potwierdzających wykształceniekopie dokumentów potwierdzających doświadczenie zawodoweDokumenty należy przesłać przez formularz aplikacyjny wybierając Aplikuj na dole oferty.Termin, do którego należy składać dokumenty22-01-2024OferujemyDodatkowe Informacjeumowa o pracę na czas zastępstwa nieobecnego pracownikaskontaktujemy się tylko z kandydatami spełniającymi wymagania formalneoferty niekompletne nie będą rozpatrywaneoferty przesłane po terminie nie będą rozpatrywanedo składania dokumentów zachęcamy osoby niepełnosprawneJeśli Jesteś Osobąkomunikatywną i lubiącą współpracęzorientowaną na klientazorientowaną na cel i jakośćradzącą sobie w trudnych sytuacjachto zachęcamy Cię do składania dokumentów, oferując:zatrudnienie w stabilnej firmie na podstawie umowy o pracę na czas określonyrozwój zawodowybogaty program szkoleń, w tym możliwość dofinansowania studiówświadczenia z Zakładowego Funduszu Świadczeń Socjalnych, w tym dopłatę do wypoczynku i zajęć sportowychatrakcyjne pakiety ubezpieczeń zdrowotnych oraz na życie w PZUDo aplikowania zachęcamy osoby z niepełnosprawnościami. Stwarzamy pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osóbz niepełnosprawnościami.Wyposażenie Stanowiska Pracysprzęt komputerowy,sprzęt biurowy.Warunki Wykonywania Pracyspełniają warunki określone wymogami bhp i ppoż.,polegają na obsłudze komputera powyżej 4 godzin na dobę,wiążą się z bezpośrednim kontaktem z klientem ZUS,konieczność poruszania się po całym obiekcie,konieczność wykonywania pracy poza biurem,konieczność odbywania podróży służbowych,budynek z pomieszczeniami sanitarnymi dostosowanymi do potrzeb osób niepełnosprawnych,stanowisko pracy zlokalizowane w pomieszczeniach biurowych na parterze,miejsce pracy dostosowane do osób poruszających się przy pomocy wózka inwalidzkiego,wejście do budynku jest zorganizowane z poziomu chodnika,przy wejściu do budynku znajduje się pochylnia,drzwi przy wejściu do budynku otwierają się automatycznie,w bezpośrednim sąsiedztwie wejścia do budynku znajdują się miejsca parkingowe dla osób z niepełnosprawnościami.Show moreShow less",https://in.linkedin.com/jobs/view/doradca-ds-emerytalnych-at-zus-3806715499?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=wggIAs%2BXyU6OMJ%2Bt7yQvNw%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
WYNIKI REKRUTACJI Stanowisko ds. opracowania decyzji i korespondencji-OPATÓW,ZUS,"West Bunghmun, Mizoram, India",,https://in.linkedin.com/jobs/view/wyniki-rekrutacji-stanowisko-ds-opracowania-decyzji-i-korespondencji-opat%C3%B3w-at-zus-3803371564?refId=nW6rz68btHUia2HYYDQ0NQ%3D%3D&trackingId=FT61Gv4xopqMRcukr9OZ5w%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
